"","beach_id","region","council","site","longitude","latitude","date","beachbugs","year","month","day"
"686",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"02/09/2014",0,"2014","09","02"
"687",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"24/07/2014",3,"2014","07","24"
"688",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"14/07/2014",2,"2014","07","14"
"689",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"08/07/2014",0,"2014","07","08"
"690",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"18/07/2014",1,"2014","07","18"
"691",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"26/06/2014",4,"2014","06","26"
"692",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"03/07/2014",1,"2014","07","03"
"693",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"22/05/2014",10,"2014","05","22"
"694",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"16/05/2014",6,"2014","05","16"
"695",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"06/05/2014",7,"2014","05","06"
"696",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"30/04/2014",20,"2014","04","30"
"697",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"06/04/2014",160,"2014","04","06"
"698",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"25/02/2014",40,"2014","02","25"
"699",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"17/02/2014",110,"2014","02","17"
"700",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"24/01/2014",20,"2014","01","24"
"701",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"01/02/2014",29,"2014","02","01"
"702",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"19/12/2014",25,"2014","12","19"
"703",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"13/12/2014",42,"2014","12","13"
"704",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"25/10/2014",4,"2014","10","25"
"705",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"16/10/2014",8,"2014","10","16"
"706",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"21/10/2014",6,"2014","10","21"
"707",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"08/10/2014",620,"2014","10","08"
"708",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/10/2014",44,"2014","10","08"
"709",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/10/2014",1,"2014","10","16"
"710",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"25/10/2014",3,"2014","10","25"
"711",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"02/11/2014",2,"2014","11","02"
"712",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/11/2014",11,"2014","11","10"
"713",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"18/11/2014",0,"2014","11","18"
"714",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/01/2014",3,"2014","01","08"
"715",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/01/2014",6,"2014","01","16"
"716",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"24/01/2014",0,"2014","01","24"
"717",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"09/02/2014",0,"2014","02","09"
"718",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"25/02/2014",2,"2014","02","25"
"719",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"06/04/2014",35,"2014","04","06"
"720",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"29/03/2014",24,"2014","03","29"
"721",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"05/03/2014",9,"2014","03","05"
"722",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"13/03/2014",23,"2014","03","13"
"723",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/03/2014",31,"2014","03","21"
"724",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"22/04/2014",0,"2014","04","22"
"725",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"06/05/2014",0,"2014","05","06"
"726",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/05/2014",4,"2014","05","16"
"727",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"19/06/2014",0,"2014","06","19"
"728",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"26/06/2014",0,"2014","06","26"
"729",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/06/2014",16,"2014","06","10"
"730",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"22/05/2014",0,"2014","05","22"
"731",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"24/07/2014",0,"2014","07","24"
"732",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/07/2014",2,"2014","07","08"
"733",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"14/07/2014",0,"2014","07","14"
"734",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"05/08/2014",0,"2014","08","05"
"735",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/10/2014",0,"2014","10","21"
"736",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/08/2014",4,"2014","08","21"
"737",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"26/11/2014",32,"2014","11","26"
"738",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"04/12/2014",17,"2014","12","04"
"739",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"13/12/2014",5,"2014","12","13"
"740",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"19/12/2014",30,"2014","12","19"
"741",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"18/09/2014",0,"2014","09","18"
"742",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"24/09/2014",1,"2014","09","24"
"743",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"28/12/2014",450,"2014","12","28"
"744",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"01/02/2014",5,"2014","02","01"
"745",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"17/02/2014",89,"2014","02","17"
"746",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"14/04/2014",4,"2014","04","14"
"747",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"30/04/2014",8,"2014","04","30"
"748",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"12/05/2014",0,"2014","05","12"
"749",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"28/05/2014",5,"2014","05","28"
"750",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"18/07/2014",0,"2014","07","18"
"751",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"01/08/2014",1,"2014","08","01"
"752",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"03/06/2014",0,"2014","06","03"
"753",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"03/07/2014",0,"2014","07","03"
"754",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"11/08/2014",0,"2014","08","11"
"755",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"15/08/2014",1,"2014","08","15"
"756",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"27/08/2014",13,"2014","08","27"
"757",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"02/09/2014",0,"2014","09","02"
"758",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/09/2014",2,"2014","09","08"
"759",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"12/09/2014",2,"2014","09","12"
"760",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"30/09/2014",0,"2014","09","30"
"761",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"30/09/2014",0,"2014","09","30"
"762",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/09/2014",4,"2014","09","08"
"763",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"12/09/2014",0,"2014","09","12"
"764",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"27/08/2014",120,"2014","08","27"
"765",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"02/09/2014",0,"2014","09","02"
"766",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"15/08/2014",1,"2014","08","15"
"767",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"11/08/2014",12,"2014","08","11"
"768",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"01/08/2014",0,"2014","08","01"
"769",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"03/07/2014",0,"2014","07","03"
"770",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"18/07/2014",0,"2014","07","18"
"771",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"28/05/2014",6,"2014","05","28"
"772",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"03/06/2014",10,"2014","06","03"
"773",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"14/04/2014",24,"2014","04","14"
"774",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"30/04/2014",95,"2014","04","30"
"775",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"01/02/2014",13,"2014","02","01"
"776",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"17/02/2014",46,"2014","02","17"
"777",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"28/12/2014",10,"2014","12","28"
"778",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"24/09/2014",3,"2014","09","24"
"779",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"19/12/2014",21,"2014","12","19"
"780",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"18/09/2014",0,"2014","09","18"
"781",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"04/12/2014",81,"2014","12","04"
"782",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"26/11/2014",2,"2014","11","26"
"783",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/10/2014",42,"2014","10","21"
"784",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"05/08/2014",3,"2014","08","05"
"785",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/08/2014",11,"2014","08","21"
"786",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"24/07/2014",1,"2014","07","24"
"787",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/07/2014",0,"2014","07","08"
"788",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"14/07/2014",2,"2014","07","14"
"789",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/06/2014",22,"2014","06","10"
"790",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"19/06/2014",6,"2014","06","19"
"791",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"26/06/2014",4,"2014","06","26"
"792",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"12/05/2014",0,"2014","05","12"
"793",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/05/2014",2,"2014","05","16"
"794",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"22/05/2014",3,"2014","05","22"
"795",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"22/04/2014",30,"2014","04","22"
"796",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"06/05/2014",8,"2014","05","06"
"797",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"13/03/2014",36,"2014","03","13"
"798",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"05/03/2014",3,"2014","03","05"
"799",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"29/03/2014",39,"2014","03","29"
"800",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/03/2014",60,"2014","03","21"
"801",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"06/04/2014",2,"2014","04","06"
"802",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"09/02/2014",8,"2014","02","09"
"803",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"25/02/2014",7,"2014","02","25"
"804",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/01/2014",1,"2014","01","16"
"805",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"24/01/2014",20,"2014","01","24"
"806",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/01/2014",5,"2014","01","08"
"807",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"13/12/2014",15,"2014","12","13"
"808",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"18/11/2014",3,"2014","11","18"
"809",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"02/11/2014",1,"2014","11","02"
"810",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/11/2014",120,"2014","11","10"
"811",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"25/10/2014",52,"2014","10","25"
"812",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/10/2014",51,"2014","10","08"
"813",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/10/2014",27,"2014","10","16"
"814",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/10/2014",11,"2014","10","16"
"815",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/10/2014",160,"2014","10","08"
"816",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"25/10/2014",200,"2014","10","25"
"817",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"02/11/2014",7,"2014","11","02"
"818",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/11/2014",0,"2014","11","10"
"819",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"18/11/2014",19,"2014","11","18"
"820",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"26/11/2014",12,"2014","11","26"
"821",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"28/12/2014",10,"2014","12","28"
"822",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/01/2014",17,"2014","01","16"
"823",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/01/2014",3,"2014","01","08"
"824",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"09/02/2014",2,"2014","02","09"
"825",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"29/03/2014",170,"2014","03","29"
"826",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"06/04/2014",45,"2014","04","06"
"827",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/03/2014",4,"2014","03","21"
"828",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"05/03/2014",66,"2014","03","05"
"829",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"13/03/2014",58,"2014","03","13"
"830",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/04/2014",16,"2014","04","22"
"831",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"14/04/2014",11,"2014","04","14"
"832",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/05/2014",38,"2014","05","22"
"833",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"12/05/2014",60,"2014","05","12"
"834",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"19/06/2014",4,"2014","06","19"
"835",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/06/2014",4,"2014","06","10"
"836",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"03/06/2014",12,"2014","06","03"
"837",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/07/2014",2,"2014","07","08"
"838",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"14/07/2014",2,"2014","07","14"
"839",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"24/07/2014",4,"2014","07","24"
"840",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"05/08/2014",31,"2014","08","05"
"841",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/08/2014",10,"2014","08","21"
"842",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"15/08/2014",12,"2014","08","15"
"843",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/10/2014",8,"2014","10","21"
"844",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"04/12/2014",990,"2014","12","04"
"845",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"13/12/2014",7,"2014","12","13"
"846",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"24/09/2014",9,"2014","09","24"
"847",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"30/09/2014",4,"2014","09","30"
"848",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"19/12/2014",17,"2014","12","19"
"849",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"01/02/2014",35,"2014","02","01"
"850",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"24/01/2014",4,"2014","01","24"
"851",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"17/02/2014",140,"2014","02","17"
"852",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"25/02/2014",6,"2014","02","25"
"853",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"30/04/2014",180,"2014","04","30"
"854",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"28/05/2014",50,"2014","05","28"
"855",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/05/2014",32,"2014","05","16"
"856",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"06/05/2014",7,"2014","05","06"
"857",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"18/07/2014",25,"2014","07","18"
"858",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"03/07/2014",33,"2014","07","03"
"859",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"26/06/2014",110,"2014","06","26"
"860",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"01/08/2014",14,"2014","08","01"
"861",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"11/08/2014",110,"2014","08","11"
"862",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"27/08/2014",67,"2014","08","27"
"863",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"02/09/2014",2,"2014","09","02"
"864",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"12/09/2014",2,"2014","09","12"
"865",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"18/09/2014",2,"2014","09","18"
"866",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/09/2014",44,"2014","09","08"
"867",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"30/09/2014",0,"2014","09","30"
"868",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"24/09/2014",0,"2014","09","24"
"869",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"21/08/2014",9,"2014","08","21"
"870",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"15/08/2014",1,"2014","08","15"
"871",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"05/08/2014",0,"2014","08","05"
"872",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"08/07/2014",3,"2014","07","08"
"873",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"24/07/2014",0,"2014","07","24"
"874",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"14/07/2014",3,"2014","07","14"
"875",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"16/05/2014",3,"2014","05","16"
"876",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"22/05/2014",2,"2014","05","22"
"877",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"12/05/2014",0,"2014","05","12"
"878",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"03/06/2014",2,"2014","06","03"
"879",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"10/06/2014",0,"2014","06","10"
"880",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"19/06/2014",0,"2014","06","19"
"881",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"14/04/2014",1,"2014","04","14"
"882",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"05/03/2014",3,"2014","03","05"
"883",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"22/04/2014",3,"2014","04","22"
"884",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"13/03/2014",16,"2014","03","13"
"885",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"21/03/2014",9,"2014","03","21"
"886",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"29/03/2014",18,"2014","03","29"
"887",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"06/04/2014",4,"2014","04","06"
"888",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"09/02/2014",1,"2014","02","09"
"889",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"16/01/2014",32,"2014","01","16"
"890",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"28/12/2014",13,"2014","12","28"
"891",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"08/01/2014",0,"2014","01","08"
"892",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"18/09/2014",0,"2014","09","18"
"893",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"08/09/2014",1,"2014","09","08"
"894",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"12/09/2014",2,"2014","09","12"
